,source_name,source_link,location_description,location_accuracy,landslide_category,landslide_trigger,landslide_size,fatality_count,injury_count,event_import_source,event_import_id,admin_division_name,admin_division_population,longitude,latitude,Country_Name,event_year,event_month,event_week,event_day,event_date_hour,event_date_minute
7544,331,2774,6278,2,5,3,1,0,0,1,6841,343,4209,75,33,56,2015,3,10,5,0,0
7545,1670,54,5587,4,5,3,1,8,0,1,876,249,0,107,23,26,2008,11,44,2,0,0
7546,1660,2099,672,6,5,13,1,0,0,1,1245,165,2195,121,17,98,2009,10,41,8,0,0
7547,2641,1582,1572,2,5,3,0,0,0,1,4461,833,59781,-119,46,134,2012,7,28,14,0,0
7548,1229,0,3419,6,5,3,2,0,0,1,61,349,6903,-82,37,134,2007,4,15,15,0,0
7549,1155,4443,6923,4,5,11,2,0,0,1,6183,453,31381,81,28,86,2014,7,30,27,9,0
7551,1870,2796,5469,0,5,3,1,0,0,1,3613,869,0,101,26,26,2011,6,24,16,18,0
7552,3036,3372,2779,7,5,3,1,2,1,1,4991,215,0,81,29,86,2013,6,26,27,23,0
7553,1045,0,7383,0,5,3,3,0,0,1,8785,552,8466,-124,44,134,2011,4,16,21,17,40
7554,1703,158,825,6,5,3,1,1,0,1,5582,43,2000,91,26,56,2013,10,40,6,12,45
7555,1329,1869,2269,3,5,3,0,0,0,1,5752,233,0,74,35,93,2014,1,2,6,0,0
7556,1045,0,4908,0,5,3,3,0,0,1,8010,552,1795,-122,43,134,2016,1,3,19,11,54
7557,1211,5342,1753,6,2,11,2,0,0,1,376,109,3117,-117,33,134,2007,11,48,30,0,0
7558,1051,4853,7045,6,8,4,2,0,0,1,6980,125,1442271,85,27,86,2015,6,24,13,0,0
7559,3105,4433,4261,4,5,11,1,0,0,1,4921,199,17491,87,27,86,2013,6,24,15,0,0
7561,2784,6104,155,6,5,3,2,0,0,1,1461,72,4000,-2,43,118,2010,1,4,31,8,0
7562,1341,6703,5549,6,8,1,1,0,0,1,9159,125,44632,85,27,86,2016,7,30,25,0,0
7563,2802,1805,4381,0,5,3,1,10,0,1,2405,40,25581,95,28,56,2010,9,36,9,23,0
7564,2751,5974,55,0,5,3,2,0,0,1,2834,833,22707,-122,47,134,2010,12,49,12,0,0
7565,2301,1016,572,6,5,3,1,0,0,1,1693,627,456456,-43,-22,17,2010,4,14,6,0,0
7566,1045,0,5022,0,5,3,3,0,0,1,8202,552,1444,-124,43,134,2015,2,6,7,9,40
7567,2292,4227,7770,1,6,3,2,0,0,1,1040,300,2689,-114,43,134,2009,6,25,21,18,0
7568,268,2615,4121,0,5,3,1,10,0,1,3976,685,0,109,34,26,2011,9,37,17,14,0
7569,42,2061,7505,2,6,3,1,0,0,1,7834,157,9038,-105,39,134,2016,6,25,20,16,50
7570,1288,5568,3912,6,5,3,1,0,0,1,2732,207,2660,-4,50,133,2010,11,46,17,6,30
7571,436,1873,1167,4,5,12,1,0,0,1,6799,357,0,71,35,93,2015,2,9,25,0,0
7572,2451,4698,5896,4,6,3,1,0,0,1,936,107,169140,15,38,62,2008,12,51,17,0,0
7573,1848,334,4093,4,6,3,1,0,0,1,1509,23,13813,-5,36,118,2010,2,7,15,0,0
7574,2801,6153,6687,6,8,11,1,0,0,1,785,237,9421,73,15,56,2008,9,37,10,0,0
7575,1713,2273,8795,6,5,3,0,28,0,1,1614,289,6865,-76,-10,97,2010,4,13,2,0,0
7576,2768,6069,587,0,6,13,1,2,0,1,1546,54,3705,-28,38,100,2010,3,9,7,0,0
7577,1277,1882,474,6,7,3,1,0,0,1,6856,880,60073,105,10,138,2015,3,11,11,9,0
7578,534,3280,2331,4,5,3,2,0,0,1,9375,207,6776,-2,51,133,2016,5,19,11,0,0
7579,1605,2020,902,6,6,3,0,0,0,1,9177,349,6903,-82,37,134,2016,6,22,2,0,0
7580,2673,1639,8469,6,5,3,1,0,0,1,2259,370,8812,20,48,113,2010,8,33,17,9,0
7581,728,4026,7767,6,5,11,2,0,0,1,6252,14,8050,-131,55,134,2014,10,42,13,16,30
7582,1915,395,6008,4,5,1,2,0,0,1,3556,434,223523,93,25,56,2011,5,22,31,14,0
7583,737,4040,2697,1,5,1,2,0,0,1,9239,109,4057,-122,37,134,2016,1,3,22,0,0
7584,2238,4037,2545,6,6,3,2,0,0,1,1544,109,12874,-121,36,134,2010,3,9,6,0,0
7585,2769,1733,6997,1,5,11,1,0,0,1,4591,572,673318,101,4,78,2012,10,42,21,0,0
7586,2606,5208,7990,0,5,3,0,35,0,1,602,869,1023674,102,25,26,2008,6,25,22,0,0
7587,2208,3898,3246,6,0,3,2,0,0,1,4229,273,2803,-159,22,134,2012,2,8,26,9,0
7588,3189,5851,2403,6,5,3,1,7,0,1,5668,523,57159,98,3,57,2013,11,48,30,19,0
7589,1045,0,5183,0,5,3,3,0,0,1,8725,552,1045,-122,43,134,2012,1,3,19,5,46
7590,3105,4431,5864,6,5,3,1,1,0,1,4903,851,23296,83,28,86,2013,6,23,6,9,0
7591,2533,4980,6728,1,6,3,2,0,0,1,3382,833,1035,-122,47,134,2011,4,16,19,0,0
7592,2258,4111,4181,6,5,3,1,2,0,1,1430,740,386069,-46,-23,17,2010,1,3,21,0,0
7593,1078,550,2364,2,5,11,1,3,0,1,329,740,105880,-45,-22,17,2007,10,43,28,0,0
7594,658,5887,5369,4,5,3,1,1,0,1,1460,839,0,107,-7,57,2010,1,4,29,0,0
7595,1045,0,5046,0,5,3,3,0,0,1,8617,552,2033,-123,44,134,2012,3,13,30,7,21
7596,2742,5750,951,6,5,3,1,0,0,1,3920,215,0,81,29,86,2011,8,32,14,0,0
7597,2113,775,5712,6,5,3,1,0,0,1,4488,350,33408,76,9,56,2012,8,33,17,0,0
7598,1241,6053,3039,4,6,3,1,0,0,1,6785,572,217647,100,4,78,2015,2,8,18,19,35
7599,2601,5193,5357,1,5,11,2,0,0,1,3957,268,902,-64,32,13,2011,9,35,1,6,45
7600,2657,5340,97,0,8,3,2,0,0,1,2874,109,59518,-117,33,134,2010,12,51,21,0,0
7601,242,2162,1236,1,5,11,1,0,0,1,6688,818,9277,-97,19,80,2014,1,1,5,23,0
7602,1128,1515,8758,6,5,3,2,0,0,1,7103,851,0,84,28,86,2015,5,18,3,0,0
7603,3244,6574,7729,7,5,3,1,0,0,1,5186,843,1779,-81,37,134,2013,7,30,24,0,0
7604,1784,266,680,6,5,13,1,0,0,1,1337,529,0,124,8,98,2009,11,48,24,0,0
7605,2277,987,7142,4,5,4,1,0,0,1,5146,834,3855,174,-41,87,2013,7,29,21,0,0
7606,1045,0,2874,0,5,3,3,0,0,1,8388,552,7167,-121,45,134,2014,2,7,12,19,26
7608,272,2644,3099,1,5,1,2,0,0,1,6387,744,397515,121,25,123,2014,11,47,17,13,0
7609,635,1363,7021,6,5,13,1,0,0,1,9078,456,3448,121,14,98,2015,12,51,19,0,0
7610,960,4599,3576,7,5,11,1,22,0,1,118,357,0,73,35,93,2007,7,27,7,0,0
7611,1045,0,2735,0,5,3,3,0,0,1,8185,552,15962,-122,45,134,2015,3,12,19,17,45
7612,1872,2820,2043,2,5,3,2,0,0,1,3314,606,2564,148,-21,7,2011,3,13,29,22,0
7613,509,3342,5485,6,5,3,1,0,0,1,2923,82,16826,123,13,98,2011,1,52,1,23,59
7614,1045,0,7372,0,5,3,3,0,0,1,8270,552,8466,-124,44,134,2014,12,51,18,23,8
7615,3268,6667,5960,0,5,11,1,0,0,1,5358,807,3348,78,30,56,2013,8,33,18,0,0
7616,2062,700,2287,1,5,11,1,0,0,1,5510,157,2400,-105,39,134,2013,9,37,12,0,0
7617,1915,393,1178,6,5,3,1,0,0,1,2569,539,92113,94,25,56,2010,10,40,8,0,0
7618,886,1050,8564,1,5,3,1,0,0,1,2423,463,20244,92,23,56,2010,9,37,13,0,0
7619,1257,5485,7753,1,5,3,2,0,0,1,9542,93,6292,-119,49,24,2016,9,39,29,5,45
7620,1209,1003,4842,4,5,11,1,0,0,1,6660,63,5370,-90,15,50,2014,7,31,28,0,0
7621,1702,111,6536,2,0,3,1,0,0,1,3532,43,39982,92,25,56,2011,5,21,24,0,0
7622,298,2702,8749,6,5,11,2,0,0,1,3111,833,7385,-122,45,134,2011,2,6,12,6,50
7623,2500,59,498,4,5,11,1,8,0,1,9647,20,1391433,47,-18,76,2015,1,5,29,9,0
7624,3244,6574,7342,1,5,3,2,0,0,1,5190,843,1554,-81,38,134,2013,7,30,25,6,0
7625,1315,2710,4283,6,6,1,2,0,0,1,7237,461,12790,-92,38,134,2015,7,28,10,0,0
7626,2742,5770,2274,6,5,3,1,0,0,1,4505,199,22903,87,27,86,2012,8,34,21,0,0
7627,2584,5125,4438,4,5,3,1,1,0,2,1852,95,0,34,0,69,2010,5,19,10,0,0
7628,2336,4340,8061,0,5,13,1,0,0,1,682,274,61696,176,-39,87,2008,7,31,31,0,0
7629,583,5424,5385,1,5,11,1,0,0,1,3153,273,2040,-157,21,134,2011,2,8,27,16,40
7630,360,5712,2955,1,8,3,1,0,0,1,8931,157,9614,-107,39,134,2015,11,46,11,5,28
7631,2095,716,5414,1,5,3,2,0,0,1,3219,833,2418,-122,47,134,2011,3,11,14,9,0
7632,1113,5033,3396,0,5,3,1,0,0,1,8948,682,10392,-2,57,133,2016,6,25,21,0,0
7633,2035,3243,7902,6,5,3,1,0,0,1,2968,822,1777,143,-38,7,2011,1,2,12,23,0
7634,1400,1584,68,6,6,3,1,0,0,1,5928,833,20254,-122,47,134,2014,3,10,6,9,0
7635,1531,1994,6081,1,5,3,1,0,0,1,7519,828,1371,-81,37,134,2016,2,8,24,0,0
7636,1110,1485,6857,1,8,3,2,0,0,1,7353,468,1150,-109,45,134,2015,6,23,3,0,0
7637,3056,3697,5355,4,5,3,1,0,0,1,5579,128,4646,122,9,98,2013,10,40,5,0,0
7638,1982,594,481,4,5,3,1,0,0,1,4890,581,26582,-77,0,37,2013,5,22,31,0,0
7639,787,928,8148,4,6,11,1,0,0,1,8946,833,8199,-122,47,134,2015,11,46,14,0,0
7640,3171,5538,6828,6,6,3,2,0,0,1,4886,508,1213,-76,43,134,2013,5,22,29,0,0
7641,1272,1195,2532,1,5,3,1,0,0,1,3319,606,10983,148,-20,7,2011,3,13,30,18,30
7642,2305,1025,6227,6,5,3,1,0,0,1,2353,708,2605,-91,14,50,2010,8,34,28,0,0
7643,1511,6766,7968,6,7,3,1,0,0,1,6941,175,0,105,10,138,2015,5,22,26,9,0
7644,2743,5841,1710,6,5,3,1,0,0,1,2345,699,30700,88,27,56,2010,8,34,27,18,0
7645,1756,2405,500,6,5,13,1,17,0,1,1196,106,5666,121,14,98,2009,9,39,27,0,0
7646,598,279,5420,4,5,11,1,7,0,1,20,69,0,106,-6,57,2007,2,6,6,0,0
7647,2429,1295,6750,0,6,3,1,0,0,1,3692,695,100000,101,30,26,2011,7,26,2,0,0
7648,2820,1862,2236,0,5,3,1,9,0,1,4278,233,0,73,36,93,2012,3,12,20,8,0
7649,963,4601,2079,1,6,0,1,1,3,1,9638,760,225816,78,17,56,2016,10,42,17,7,0
7650,1631,1306,8729,6,5,3,1,2,5,1,6385,775,1596,8,46,122,2014,11,46,16,2,30
7651,3194,5998,6082,6,5,3,2,1,0,1,4831,833,2758,-122,46,134,2013,4,14,1,0,0
7652,2379,4574,2959,6,8,3,1,0,1,1,8888,821,1152,-72,43,134,2015,10,44,29,0,0
7653,1045,0,7475,0,5,3,3,0,0,1,8476,552,8925,-122,44,134,2013,5,21,21,15,50
7654,1400,331,3751,1,5,3,1,0,0,1,7800,833,608660,-122,47,134,2006,12,50,15,23,0
7655,266,2587,7335,6,6,3,2,0,0,1,7199,545,1551,-82,38,134,2015,7,29,14,2,0
7656,1227,5392,3524,6,5,11,2,0,0,1,7571,109,4534,-123,38,134,2016,3,11,14,0,0
7657,2497,1449,2025,1,6,3,1,0,0,1,648,109,3466,-118,35,134,2008,7,29,15,0,0
7658,1045,0,7566,0,5,3,3,0,0,1,8298,552,3407,-120,45,134,2014,9,39,24,17,12
7659,1912,377,2266,6,5,3,1,0,0,1,1837,682,21236,-3,57,133,2010,5,18,5,0,0
7660,3177,5599,6622,6,5,3,1,1,0,1,4915,302,6854,120,15,98,2013,6,24,12,15,0
7661,158,2348,6164,1,5,3,0,0,0,1,5869,207,13266,-2,50,133,2014,2,7,15,14,30
7662,2928,6473,1653,6,6,3,2,0,0,1,3190,571,1836,-76,41,134,2011,3,10,10,23,0
7663,2301,1016,8212,0,5,3,1,0,0,1,1686,627,456456,-43,-22,17,2010,4,14,6,0,0
7665,495,920,518,1,8,6,1,0,0,1,9191,109,1035,-119,37,134,2016,1,1,7,9,0
7666,2131,3648,1176,7,5,11,0,3,0,1,137,127,0,121,-1,57,2007,7,30,23,0,0
7667,1375,6001,189,6,5,1,1,0,0,1,5933,833,2137,-122,47,134,2014,3,10,7,0,0
7668,227,2671,5752,7,0,3,0,6,0,1,2131,290,0,109,33,26,2010,7,29,24,0,0
7669,2884,6320,2078,2,5,3,1,0,0,1,4388,822,15582,146,-37,7,2012,6,23,4,0,0
7670,2114,779,1751,4,5,11,1,3,0,1,4940,807,522081,78,30,56,2013,6,25,17,0,0
7671,2116,3612,5329,4,5,3,1,0,0,1,519,550,439,9,61,91,2008,5,18,2,3,0
7672,2360,4428,1805,4,5,3,0,5,0,1,4580,199,22903,87,27,86,2012,10,40,1,23,0
7673,2238,4037,2546,6,6,3,2,0,0,1,1545,109,16330,-121,36,134,2010,3,9,6,0,0
7674,1236,1641,1614,7,8,4,1,1,0,1,8226,163,13945,-70,-30,25,2015,9,38,16,0,0
7675,2443,1339,1320,1,5,3,1,0,0,1,5256,128,331320,123,10,98,2013,8,31,3,21,30
7676,1485,1137,332,2,2,11,1,0,0,1,331,682,1296,-4,56,133,2007,10,43,28,0,0
7677,1241,6051,3514,6,5,11,1,0,0,1,6386,560,12346,101,3,78,2014,11,47,18,0,50
7678,2301,1016,4376,1,5,3,1,1,0,1,1665,627,456456,-43,-22,17,2010,4,14,6,0,0
7679,578,3586,6219,4,5,3,1,3,1,1,4121,27,163007,-75,5,27,2011,12,52,30,0,0
7680,2012,628,8594,4,5,13,1,0,0,1,2687,659,34877,-83,9,28,2010,11,44,4,0,0
7681,817,4103,3719,1,5,1,2,1,1,1,7050,60,2711840,-38,-12,17,2015,5,21,20,9,0
7682,410,3041,7932,4,5,13,1,0,0,1,9458,818,1217,-98,20,80,2016,8,31,7,0,0
7683,391,403,7261,4,5,3,1,0,0,1,8500,521,2934,44,42,104,2016,7,26,3,9,0
7684,1562,6551,8768,4,5,3,2,0,0,1,6787,571,8987,-80,40,134,2015,2,8,21,0,0
7685,2301,1016,2103,1,5,3,1,0,0,1,1734,627,456456,-43,-22,17,2010,4,14,6,0,0
7686,2301,1016,6107,0,5,3,1,0,0,1,1682,627,6023699,-43,-22,17,2010,4,14,6,0,0
7687,2207,912,4603,7,6,13,0,0,0,1,1080,338,1519711,120,22,123,2009,8,33,10,0,0
7688,52,21,8193,1,2,3,2,0,0,1,6502,109,46361,-117,34,134,2014,12,50,12,9,0
7689,1304,2283,1210,1,5,3,1,0,0,1,7956,443,2000,91,26,56,2015,9,36,5,0,0
7690,2682,5438,8641,6,6,3,1,0,0,1,3371,545,1482,-80,40,134,2011,4,15,16,15,0
7691,3038,3459,5963,1,5,3,2,0,0,1,5393,606,8007,152,-25,7,2013,8,34,23,0,0
7692,2143,840,6070,4,5,3,1,0,0,1,2962,400,19092,-83,10,28,2011,1,2,11,23,30
7693,1045,0,7463,0,5,3,3,0,0,1,8580,552,2449,-123,44,134,2012,10,41,14,21,58
7694,719,3991,2497,4,6,3,2,0,0,1,6150,109,575,-118,38,134,2014,7,29,15,0,0
7695,1823,2591,8233,7,5,0,1,19,2,1,6238,685,0,109,36,26,2014,10,41,10,21,12
7696,2748,5964,3176,1,8,3,2,0,0,1,1824,349,777,-82,37,134,2010,5,18,3,0,0
7697,236,1451,1413,0,5,11,2,0,0,1,5986,605,242124,-75,45,24,2014,4,15,8,16,0
7698,3007,2800,891,7,5,4,0,0,0,1,5016,3,0,96,4,57,2013,7,27,2,0,0
7699,446,3163,7677,6,5,3,1,0,0,1,6737,814,4231,27,42,19,2015,2,5,1,0,0
7700,1703,149,5363,1,5,3,2,2,0,1,5213,318,76341,85,24,56,2013,7,30,27,0,0
7701,2526,4951,8490,2,5,11,1,0,0,1,406,201,2676,125,10,98,2008,1,1,3,0,0
7702,365,2904,1643,6,5,3,1,1,0,1,7924,143,253788,91,21,10,2015,9,36,1,11,30
7704,2586,5164,8413,4,6,13,1,8,0,1,746,186,10457,-69,18,35,2008,8,35,26,0,0
7705,234,2745,7253,6,5,12,0,0,0,1,5771,15,3907,-118,52,24,2014,1,3,13,9,0
7707,2786,6107,7773,6,5,11,1,0,0,1,4630,207,65388,-3,50,133,2012,11,47,24,0,0
7708,2444,1411,8242,1,6,3,2,0,0,1,3009,552,9989,-124,44,134,2011,1,2,16,0,0
7709,886,1050,8386,4,5,3,1,0,0,1,2425,463,2537,93,23,56,2010,9,37,13,0,0
7710,2685,1647,3800,6,5,11,1,0,0,1,1552,651,702,-61,15,34,2010,3,10,11,0,0
7711,1401,6034,399,1,8,3,2,1,0,1,6970,443,63645,90,25,56,2015,6,25,16,0,0
7712,765,869,4486,7,5,8,1,1,0,1,7356,851,23296,83,28,86,2015,7,31,30,0,0
7713,1655,2092,2297,1,5,7,2,0,0,1,6362,441,11547,-71,41,134,2014,11,45,4,0,0
7714,2742,5766,8411,0,5,11,1,0,0,2,3822,215,47571,80,29,86,2011,7,29,21,0,0
7715,2742,5786,4461,7,5,3,1,0,0,1,2448,125,44632,84,27,86,2010,9,37,18,0,0
7716,2910,6399,4114,0,0,13,1,0,0,1,2550,554,944,-66,18,101,2010,10,40,6,0,0
7717,2894,6365,322,6,5,3,2,0,0,1,9407,207,1823,-1,53,133,2016,4,15,13,0,0
7718,1968,527,3957,6,5,3,1,0,0,1,2762,185,0,-67,10,137,2010,11,47,27,23,0
7719,1743,2393,5348,6,8,3,2,0,0,1,3259,109,21723,-119,34,134,2011,3,11,20,23,0
7720,1916,3030,8076,7,5,8,1,1,0,1,6936,851,200000,83,28,86,2015,6,25,18,0,0
7721,1865,2770,3676,6,6,3,1,0,0,1,1482,109,19653,-118,34,134,2010,2,5,6,2,0
7722,48,2073,7804,7,6,13,0,0,0,1,7637,874,0,120,27,26,2015,8,32,8,0,0
7723,2849,1913,2192,7,5,3,1,0,0,1,4007,255,91136,107,26,26,2011,10,41,10,23,0
7724,3022,3096,3506,0,5,11,1,0,0,2,4834,360,70593,29,-1,105,2013,5,18,5,0,0
7725,2216,3945,8353,6,5,3,2,0,0,1,4251,273,6455,-159,21,134,2012,3,10,9,0,0
7726,1218,6372,41,1,6,11,1,0,0,1,2197,833,1112,-120,47,134,2010,8,31,4,6,15
7727,2160,3746,323,6,5,3,1,0,0,1,4524,682,2213,-2,55,133,2012,8,35,29,0,0
7728,2679,5425,4025,1,6,11,2,0,0,1,2902,273,1341,-158,21,134,2010,12,51,26,6,30
7729,667,6743,5725,2,5,3,1,0,0,1,4141,178,51393,126,7,98,2012,1,2,13,15,30
7730,2442,1319,2449,4,5,13,2,0,0,1,3542,165,10440,120,17,98,2011,5,21,27,0,0
7731,2418,1182,6465,6,5,3,1,0,0,1,5367,165,41258,120,16,98,2013,8,34,19,0,0
7732,658,5873,708,0,5,11,1,78,0,1,383,839,124946,107,-6,57,2007,12,49,5,0,0
7733,67,1098,6633,6,5,11,1,0,0,1,9545,178,21767,124,6,98,2016,10,40,4,23,0
7734,2860,6289,6244,6,6,3,1,0,0,1,1508,696,3942,14,38,62,2010,2,7,15,0,0
7735,2276,4200,7248,4,6,3,1,0,0,1,2677,398,12762,7,43,62,2010,11,44,1,0,0
7736,2087,3482,8238,4,5,3,1,0,0,1,2040,807,17123,78,30,56,2010,7,27,6,0,0
7737,2274,4199,4743,7,5,13,1,2,0,1,2438,819,1324,-96,19,80,2010,9,37,17,0,0
7738,22,3076,1003,6,6,3,1,0,0,1,9057,313,23594,72,41,70,2016,6,24,16,23,0
7739,1529,6396,8711,6,8,3,2,0,0,1,6741,110,23902,14,40,62,2015,2,6,4,0,0
7740,1045,0,7419,0,5,3,3,0,0,1,8267,552,1312,-123,45,134,2014,12,51,20,10,27
7741,2453,4703,3317,4,0,3,1,0,0,1,2239,199,0,34,1,130,2010,8,32,13,0,0
7742,3106,4477,3306,2,5,3,4,0,0,1,5312,43,8494,94,26,56,2013,8,32,11,23,0
7743,2334,4329,1201,6,5,3,1,4,0,1,4363,851,7914,29,0,130,2012,5,20,17,0,0
7744,648,234,8834,6,5,1,1,0,0,1,6646,217,5783,17,44,16,2014,5,20,15,0,0
7745,2110,3595,8173,4,5,3,1,0,0,1,841,824,4574,-60,13,107,2008,10,41,12,0,0
7746,18,3073,5320,6,6,3,1,0,0,1,9316,555,200000,72,40,70,2016,5,21,23,0,0
7747,1341,6707,4620,1,5,3,0,0,0,1,9164,199,3250,87,27,86,2016,7,29,24,9,0
7748,1486,6267,1986,2,8,4,2,1,1,1,8970,478,59092,-71,8,137,2015,11,48,23,0,0
7749,2298,1013,727,6,5,3,1,0,0,1,2711,340,37619,75,12,56,2010,11,45,11,0,0
7750,2453,4702,4026,4,5,3,1,3,0,1,1861,199,0,34,0,130,2010,5,19,15,23,0
7751,1634,6600,5934,2,8,5,1,0,0,1,9033,833,1191,-121,46,134,2015,12,50,9,0,0
7752,1648,6657,3356,4,5,7,1,2,3,1,6247,282,2467,77,31,56,2014,10,42,15,0,0
7753,2742,5728,6515,2,5,3,1,3,0,1,1228,215,23416,81,29,86,2009,10,41,6,0,0
7754,1873,2825,7578,6,5,3,1,0,0,1,3081,808,47587,81,6,119,2011,2,5,1,0,0
7755,2656,1621,4808,6,5,3,1,0,0,1,1929,699,30700,88,27,56,2010,5,22,31,23,0
7756,616,3643,7044,4,6,11,1,0,0,1,6829,663,0,-76,-6,97,2015,3,10,4,0,0
7757,1288,5569,1185,6,5,11,1,0,0,1,4675,832,170883,-3,51,133,2012,12,51,22,0,0
7758,2495,4841,4823,6,6,11,1,0,0,1,4654,552,583776,-122,45,134,2012,12,49,4,0,0
7759,2873,1961,3941,4,5,11,1,0,0,1,886,100,0,105,8,138,2008,11,46,12,0,0
7760,1713,2281,4848,4,5,3,1,0,0,1,2568,43,12871,93,24,56,2010,10,40,8,0,0
7761,2113,753,6765,4,5,3,1,1,0,1,3171,343,20553,75,33,56,2011,3,9,3,23,0
7762,1045,0,7436,0,5,3,3,0,0,1,8486,552,1286,-123,45,134,2013,3,10,6,12,42
7763,3081,4059,2343,1,6,3,1,0,0,1,5518,300,485,-115,43,134,2013,9,37,12,0,0
7764,2415,1176,4177,0,6,13,1,0,0,1,5450,203,30760,132,33,65,2013,9,36,4,9,0
7765,2061,3371,6875,6,0,13,1,0,0,1,2647,746,94188,121,24,123,2010,10,42,21,23,0
7766,36,5710,2676,4,8,3,1,0,0,1,7629,157,3609,-105,39,134,2016,4,15,12,11,0
7768,781,3918,1214,0,8,11,1,0,0,1,9225,109,6481,-121,36,134,2016,1,2,15,15,0
7769,1772,2417,1930,4,6,3,1,0,0,1,4298,300,1751,-116,48,134,2012,3,13,30,0,0
7770,1841,329,1673,0,5,3,1,0,0,1,837,174,5385,-75,8,27,2008,10,41,12,0,0
7771,2683,5442,2675,2,6,3,1,0,0,1,885,552,4935,-123,45,134,2008,11,46,12,0,0
7772,2972,2334,1110,7,5,3,1,0,0,1,5066,695,127225,104,31,26,2013,7,28,9,0,0
7773,194,2413,5544,2,5,3,1,0,0,1,6277,686,160115,97,20,84,2014,6,24,15,0,0
7774,2433,4642,2889,2,6,3,1,0,0,1,2863,109,1963,-120,39,134,2010,12,50,19,6,40
7775,2879,6314,985,0,5,13,1,0,0,1,3864,82,2835,123,13,98,2011,7,30,30,0,0
7776,2756,5989,543,6,5,11,1,0,0,1,3903,302,2834,120,15,98,2011,8,32,9,0,0
7777,303,2719,6004,1,5,3,2,0,0,1,3366,109,2436,-124,41,134,2011,4,15,15,23,0
7778,2210,3905,2559,2,6,3,2,0,0,1,1394,833,3931,-123,47,134,2010,1,2,11,0,0
7779,1711,2265,2882,4,6,3,1,0,0,1,2277,157,9614,-107,39,134,2010,8,33,19,15,0
7780,1301,5629,4596,4,5,3,1,1,0,1,836,612,0,108,15,138,2008,10,41,11,0,0
7781,2182,3823,6438,0,5,3,1,1,0,1,3375,343,20553,75,33,56,2011,4,15,17,0,0
7782,842,4376,4402,6,8,3,1,0,0,1,9497,157,3887,-106,39,134,2016,9,36,11,0,0
7783,2982,2433,4740,6,5,3,1,0,0,1,4719,505,3279,-73,40,134,2013,1,3,16,0,0
7784,2995,2646,1432,0,8,13,1,0,0,1,5426,746,0,120,23,123,2013,8,35,31,0,0
7785,2046,676,4687,6,5,13,1,0,0,1,2600,128,2932,123,9,98,2010,10,41,16,20,0
7786,3105,4430,3447,1,6,11,1,1,2,1,4889,125,1442271,85,27,86,2013,5,22,31,9,0
7787,1709,2262,6128,2,5,3,1,0,0,1,3711,851,23693,83,27,86,2011,7,26,3,0,0
7788,1484,1904,4750,4,5,13,0,0,0,1,295,742,19054,103,21,138,2007,10,40,5,0,0
7789,1994,3108,8806,6,6,3,2,0,0,1,1183,231,5802,-84,33,134,2009,9,39,21,0,0
7790,1532,6416,7775,6,6,11,2,0,0,1,5992,508,3103,-73,43,134,2014,4,15,12,19,0
7791,2643,6691,6817,4,5,11,1,0,0,1,3877,855,27244,-92,46,134,2011,8,31,3,0,0
7792,2486,1444,6469,0,5,3,0,0,0,1,5037,695,0,102,29,26,2013,7,27,5,0,0
7793,1045,0,5162,0,5,3,3,0,0,1,8099,552,2151,-123,45,134,2015,12,50,8,20,52
7794,1612,1825,2967,1,6,11,2,0,0,1,6456,441,2717,-70,42,134,2014,12,50,9,17,15
7795,765,881,7112,6,5,11,1,0,5,1,9180,125,1600,85,27,86,2016,6,23,7,23,0
7796,2377,4556,3716,2,5,3,1,0,0,1,4452,343,37475,77,34,56,2012,7,27,7,0,0
7797,2873,1952,8227,7,5,3,0,0,0,1,2710,580,94066,109,13,138,2010,11,45,9,0,0
7798,2921,6413,8609,1,6,3,1,0,0,1,2775,508,4946,-74,43,134,2010,11,48,30,0,0
7799,993,1215,3007,7,5,11,1,12,0,1,31,7,17356,125,-8,36,2007,3,9,1,0,0
7800,1424,6198,6343,4,5,11,2,0,0,1,6947,807,2130,78,30,56,2015,6,25,21,0,0
7801,2639,5268,5296,6,5,3,2,0,0,1,1590,833,20254,-122,47,134,2010,3,12,25,0,0
7802,2341,4381,8654,7,5,3,1,0,0,1,3407,627,454849,-43,-22,17,2011,4,17,25,23,0
7803,1822,286,2045,7,5,13,1,6,0,1,3587,290,0,114,29,26,2011,6,23,10,0,0
7804,2270,970,8339,2,6,11,2,0,0,1,2545,109,10917,-118,34,134,2010,10,40,4,14,0
7805,1919,2975,6856,6,6,3,1,1,0,1,1903,410,0,16,47,8,2010,5,21,26,0,0
7806,1545,6492,7808,1,8,3,0,0,0,1,9205,571,305704,-80,40,134,2016,7,30,26,3,50
7807,1447,1786,2210,2,5,1,2,1,7,1,6414,423,707035,73,19,56,2014,9,36,2,18,0
7808,2561,5049,1449,6,5,3,1,3,0,1,1130,807,27009,78,29,56,2009,9,36,1,15,0
7809,1117,5037,8051,0,6,13,1,1,0,1,284,595,3761,-97,20,80,2007,9,39,28,0,0
7810,2113,744,8823,6,5,3,1,0,0,1,3919,851,0,84,27,86,2011,8,32,14,0,0
7811,1339,3508,6731,2,5,3,2,0,0,1,7833,833,20254,-122,47,134,2016,3,13,28,9,0
7812,2061,3379,5335,1,6,3,0,16,0,1,2223,845,802639,-13,8,111,2010,8,32,9,4,0
